customer_id,region,channel,membership,category_pref,device,tenure_months,visits_month,purchases_90d,aov_clp,total_spend_90d_clp,return_count_90d,rating_avg,days_since_last_purchase,repurchase_30d
1239,Los Lagos,Email,Sí,Tecnología,Mobile,22,19,0,,2063,0,,52,1
1240,RM,Ads,Sí,Moda,Mobile,8,35,2,34727.0,67422,0,3.6,72,0
1241,Araucanía,Referral,Sí,Moda,Mobile,8,16,0,,0,0,4.4,365,0
1242,Biobío,Email,No,Hogar,Desktop,20,7,0,,0,0,3.6,91,0
1243,Biobío,Email,No,Hogar,Mobile,25,23,2,38385.0,80851,0,4.0,51,0
1244,Araucanía,Organic,Sí,Tecnología,Mobile,0,20,1,59914.0,58621,0,4.2,12,0
1245,Biobío,Organic,Sí,Hogar,Mobile,23,17,0,,0,0,4.8,198,0
1246,Valparaíso,Organic,No,Hogar,Desktop,13,11,1,30223.0,31005,0,3.9,37,0
1247,RM,Ads,No,Tecnología,Mobile,16,6,0,,343,0,,109,0
1248,RM,Organic,Sí,Tecnología,Mobile,5,15,0,,4047,0,3.8,87,0
1249,Los Lagos,Organic,Sí,Tecnología,Mobile,9,35,1,58077.0,138656,0,4.4,14,0
1250,Valparaíso,Email,No,Tecnología,Desktop,28,9,1,43715.0,48650,0,3.6,52,0
1251,Araucanía,Email,No,Moda,Mobile,18,53,1,26320.0,24135,0,3.5,32,1
1252,Valparaíso,Referral,No,Tecnología,Mobile,14,16,0,,0,0,3.6,129,0
1253,RM,Organic,No,Tecnología,Desktop,17,6,0,,2220,0,4.0,132,0
1254,RM,Ads,No,Tecnología,Desktop,23,4,0,,3097,0,,96,0
1255,Biobío,Organic,No,Belleza,Mobile,22,18,1,25121.0,34814,0,4.5,4,0
1256,RM,Organic,No,Deportes,Desktop,17,9,0,,8382,0,,111,0
1257,RM,Organic,No,Tecnología,Mobile,29,23,0,,0,0,4.6,40,0
1258,Valparaíso,Organic,No,Hogar,Mobile,28,31,1,27030.0,15749,0,4.5,72,0
1259,RM,Ads,Sí,Tecnología,Desktop,22,34,1,70189.0,75661,0,5.0,11,1
1260,Valparaíso,Email,No,Hogar,Mobile,19,25,2,34341.0,72904,0,4.3,28,0
1261,RM,Organic,No,Tecnología,Mobile,25,12,1,56191.0,57927,0,4.3,22,0
1262,Araucanía,Ads,Sí,Moda,Mobile,21,19,0,,6186,0,,231,0
1263,RM,Ads,No,Moda,Mobile,29,21,2,30541.0,58133,0,3.7,157,0
1264,Valparaíso,Organic,Sí,Belleza,Mobile,27,15,0,,0,0,,121,0
1265,RM,Ads,Sí,Tecnología,Desktop,8,24,0,,0,0,4.2,273,0
1266,RM,Organic,No,Deportes,Desktop,7,9,0,,0,0,4.6,228,0
1267,RM,Ads,Sí,Deportes,Mobile,11,20,0,,3551,0,4.7,113,0
1268,Valparaíso,Ads,No,Tecnología,Mobile,28,26,1,39134.0,38605,0,4.0,7,0
1269,Valparaíso,Organic,No,Hogar,Desktop,2,10,0,,6886,0,,271,0
1270,RM,Organic,No,Tecnología,Mobile,22,23,0,,6028,0,,361,0
1271,Biobío,Ads,No,Tecnología,Mobile,22,35,0,,0,0,,39,0
1272,Araucanía,Referral,Sí,Tecnología,Mobile,30,17,1,71707.0,65111,0,4.3,89,0
1273,Biobío,Organic,No,Moda,Mobile,20,8,1,18860.0,12558,0,3.7,42,0
1274,RM,Ads,No,Hogar,Mobile,5,32,2,42602.0,100525,0,4.0,76,0
1275,Valparaíso,Ads,No,Belleza,Mobile,8,22,0,,0,0,,47,0
1276,RM,Referral,No,Tecnología,Mobile,6,10,0,,0,0,4.2,92,0
1277,RM,Email,No,Belleza,Mobile,13,13,0,,2332,0,,294,0
1278,Los Lagos,Ads,No,Tecnología,Mobile,16,26,0,,0,0,3.4,32,0
1279,RM,Ads,Sí,Deportes,Desktop,6,14,1,47947.0,95116,0,4.5,5,0
1280,Valparaíso,Email,No,Hogar,Desktop,33,38,2,30143.0,53433,0,4.0,1,0
1281,Valparaíso,Organic,Sí,Tecnología,Mobile,5,33,0,,0,0,,186,0
1282,Biobío,Organic,No,Deportes,Mobile,31,16,0,,0,0,,68,0
1283,Valparaíso,Organic,Sí,Hogar,Desktop,30,42,1,40863.0,41241,0,4.1,4,0
1284,RM,Email,Sí,Moda,Mobile,27,39,2,34661.0,59282,0,4.5,11,1
1285,RM,Email,No,Moda,Desktop,11,14,1,32335.0,29411,0,3.8,0,0
1286,Valparaíso,Organic,No,Hogar,Mobile,21,13,0,,640,0,,89,0
1287,RM,Ads,Sí,Hogar,Desktop,5,23,2,34876.0,222040,0,4.4,149,0
1288,RM,Ads,No,Deportes,Mobile,27,21,1,48549.0,46366,0,4.6,45,1
1289,RM,Organic,Sí,Tecnología,Mobile,17,25,2,60583.0,123807,0,4.3,61,0
1290,RM,Referral,No,Moda,Mobile,14,4,0,,0,0,,276,0
1291,RM,Organic,No,Belleza,Mobile,6,20,1,24086.0,34338,0,4.3,2,0
1292,RM,Organic,No,Tecnología,Mobile,0,20,1,77435.0,81787,0,3.8,43,0
1293,Valparaíso,Ads,Sí,Tecnología,Mobile,8,20,0,,0,0,4.0,37,0
1294,Biobío,Ads,No,Moda,Desktop,29,21,1,27515.0,23553,0,3.9,15,0
1295,Araucanía,Organic,Sí,Hogar,Mobile,14,12,0,,3138,0,4.2,92,1
1296,RM,Ads,Sí,Hogar,Mobile,16,17,0,,0,0,,233,0
1297,RM,Ads,No,Tecnología,Mobile,25,10,0,,0,0,,77,0
1298,RM,Organic,No,Hogar,Mobile,36,22,1,35576.0,37942,0,3.7,112,0
1299,Biobío,Organic,Sí,Tecnología,Mobile,31,37,4,67676.0,867992,0,4.8,18,1
1300,Biobío,Ads,No,Hogar,Mobile,8,26,0,,5439,0,,42,0
1301,RM,Organic,Sí,Deportes,Mobile,0,21,1,44736.0,45062,0,4.4,24,0
1302,Los Lagos,Referral,No,Tecnología,Mobile,42,24,2,55793.0,116752,0,3.3,65,0
1303,RM,Email,No,Hogar,Mobile,41,2,0,,20152,0,3.8,76,0
1304,Valparaíso,Referral,Sí,Belleza,Mobile,20,39,1,33245.0,43502,0,4.3,46,0
1305,Biobío,Organic,No,Moda,Mobile,5,15,0,,0,0,4.7,52,0
1306,Araucanía,Referral,No,Deportes,Mobile,28,28,2,47418.0,98222,0,4.6,24,0
1307,Biobío,Ads,No,Hogar,Desktop,17,26,0,,941,0,3.8,79,1
1308,Araucanía,Organic,No,Deportes,Mobile,17,10,0,,2147,0,3.5,91,0
1309,RM,Organic,No,Tecnología,Mobile,27,18,0,,0,0,,46,0
1310,Araucanía,Organic,Sí,Tecnología,Mobile,21,18,2,73617.0,155669,0,4.3,16,1
1311,RM,Ads,No,Tecnología,Mobile,6,23,2,58753.0,99064,0,3.7,54,0
1312,Araucanía,Ads,No,Hogar,Mobile,15,43,1,29377.0,29240,0,3.8,60,0
1313,Valparaíso,Organic,No,Deportes,Mobile,25,21,2,38034.0,62015,0,4.8,2,0
1314,Araucanía,Ads,No,Hogar,Desktop,23,10,0,,0,0,,43,0
1315,Valparaíso,Organic,No,Moda,Desktop,21,26,0,,1677,0,4.0,215,0
1316,Biobío,Ads,Sí,Moda,Desktop,27,17,2,31500.0,69948,0,5.0,26,0
1317,Valparaíso,Organic,Sí,Moda,Mobile,14,39,2,31118.0,70412,0,4.1,33,1
1318,Biobío,Email,No,Hogar,Mobile,20,8,0,,0,0,3.7,59,0
1319,RM,Email,No,Moda,Mobile,0,29,1,33141.0,41065,0,3.9,86,0
1320,RM,Ads,No,Hogar,Desktop,14,17,1,37820.0,37319,0,4.2,94,0
1321,RM,Organic,No,Tecnología,Mobile,26,22,2,52124.0,98550,0,3.9,0,0
1322,RM,Organic,No,Belleza,Mobile,14,26,2,27699.0,58385,0,4.1,38,0
1323,Araucanía,Email,No,Tecnología,Mobile,13,18,1,50197.0,42857,0,4.1,0,0
1324,RM,Organic,No,Tecnología,Mobile,8,12,1,55541.0,54476,0,5.0,0,0
1325,Los Lagos,Organic,No,Belleza,Desktop,28,19,0,,0,0,,115,0
1326,RM,Organic,No,Hogar,Mobile,23,15,1,33467.0,21066,0,3.8,40,0
1327,RM,Ads,Sí,Moda,Mobile,26,24,2,33530.0,69696,0,4.2,10,0
1328,Araucanía,Ads,No,Hogar,Mobile,1,6,0,,1152,0,,40,0
1329,Biobío,Email,No,Hogar,Desktop,16,23,0,,9204,0,,31,0
1330,Valparaíso,Organic,No,Tecnología,Mobile,15,18,0,,0,0,,72,0
1331,Valparaíso,Organic,No,Hogar,Desktop,15,4,0,,0,0,3.6,51,0
1332,Biobío,Email,Sí,Hogar,Mobile,12,19,0,,9024,0,,61,0
1333,RM,Email,No,Deportes,Desktop,15,3,0,,4237,0,3.9,52,0
1334,Los Lagos,Organic,No,Hogar,Desktop,26,16,0,,5795,0,3.8,117,0
1335,Los Lagos,Ads,No,Belleza,Mobile,0,23,0,,11614,0,4.2,111,0
1336,Biobío,Organic,Sí,Tecnología,Mobile,36,18,1,70206.0,64091,0,4.5,2,1
1337,RM,Referral,No,Hogar,Mobile,23,10,0,,0,0,4.0,126,0
1338,Biobío,Organic,No,Moda,Mobile,18,12,0,,6848,0,3.4,44,0
1339,RM,Referral,No,Belleza,Desktop,27,10,1,21646.0,26716,0,3.9,68,0
1340,RM,Ads,No,Tecnología,Mobile,3,11,1,77170.0,76168,0,3.7,55,0
1341,RM,Ads,No,Moda,Mobile,11,8,0,,0,0,4.3,95,0
1342,Valparaíso,Organic,No,Deportes,Mobile,17,10,0,,0,0,4.8,36,1
1343,Araucanía,Ads,No,Tecnología,Mobile,32,9,1,44614.0,57242,0,4.2,49,0
1344,Biobío,Organic,Sí,Belleza,Desktop,18,38,1,24350.0,40561,0,4.4,28,1
1345,Biobío,Organic,No,Tecnología,Mobile,23,33,3,39131.0,126331,0,4.4,3,1
1346,RM,Ads,No,Deportes,Desktop,12,26,0,,5223,0,,59,0
1347,RM,Referral,No,Belleza,Desktop,23,29,0,,4719,0,3.9,63,0
1348,RM,Ads,Sí,Moda,Mobile,35,21,0,,2648,0,,147,0
1349,Los Lagos,Ads,No,Hogar,Mobile,28,28,0,,0,0,4.4,62,0
1350,RM,Organic,Sí,Tecnología,Desktop,17,29,3,77313.0,228132,0,3.9,44,0
1351,Araucanía,Organic,No,Belleza,Mobile,25,19,3,24345.0,79594,0,3.6,0,0
1352,Valparaíso,Organic,No,Hogar,Mobile,24,12,2,31460.0,56144,0,3.9,14,0
1353,RM,Ads,No,Tecnología,Mobile,23,18,1,53699.0,54943,0,4.5,147,0
1354,Biobío,Referral,No,Moda,Mobile,29,18,2,23740.0,56737,1,4.0,52,0
1355,Valparaíso,Ads,Sí,Hogar,Desktop,29,24,1,37571.0,96393,0,4.1,47,0
1356,Araucanía,Organic,Sí,Tecnología,Mobile,17,16,1,62802.0,70299,0,4.6,9,0
1357,Los Lagos,Organic,No,Tecnología,Mobile,24,32,0,,2270,0,4.3,67,0
1358,RM,Ads,No,Tecnología,Desktop,14,18,0,,6382,0,,127,0
1359,RM,Organic,Sí,Moda,Desktop,9,30,2,29937.0,57942,0,4.2,30,0
1360,Valparaíso,Email,No,Moda,Mobile,15,11,1,33856.0,47481,0,3.7,18,0
1361,Los Lagos,Email,No,Hogar,Desktop,17,21,1,33279.0,20553,0,4.2,24,0
1362,RM,Ads,No,Deportes,Mobile,1,22,1,28385.0,28929,0,4.3,154,0
1363,Valparaíso,Organic,No,Deportes,Desktop,27,9,0,,0,0,,40,0
1364,Biobío,Organic,No,Moda,Mobile,0,16,1,33820.0,39279,0,3.7,7,1
1365,Biobío,Organic,No,Tecnología,Mobile,45,13,2,38635.0,74554,0,4.7,17,0
1366,RM,Organic,No,Moda,Desktop,33,14,0,,19345,0,4.0,114,0
1367,Biobío,Organic,No,Hogar,Mobile,15,27,2,35278.0,77881,0,4.7,0,1
1368,Los Lagos,Ads,No,Moda,Desktop,18,14,0,,0,0,,40,0
1369,RM,Ads,No,Moda,Mobile,21,28,1,25574.0,4246,0,3.9,17,0
1370,RM,Organic,Sí,Hogar,Desktop,12,29,3,42386.0,118054,0,4.3,13,0
1371,Los Lagos,Organic,No,Belleza,Desktop,20,17,0,,4492,0,,44,0
1372,RM,Organic,No,Tecnología,Mobile,17,28,1,43015.0,40909,0,4.5,50,0
1373,Araucanía,Organic,Sí,Moda,Desktop,17,31,1,31538.0,26948,0,4.2,147,0
1374,Valparaíso,Email,Sí,Tecnología,Mobile,20,21,0,,0,0,4.5,116,0
1375,RM,Organic,No,Belleza,Desktop,5,18,0,,6639,0,3.7,175,0
1376,Araucanía,Organic,No,Tecnología,Mobile,18,28,0,,0,0,,347,0
1377,RM,Organic,Sí,Tecnología,Desktop,20,30,3,49203.0,144127,1,4.0,68,0
1378,Valparaíso,Email,Sí,Hogar,Mobile,19,36,0,,7956,0,3.9,52,0
1379,RM,Ads,Sí,Hogar,Mobile,16,23,1,50442.0,62938,0,4.4,65,0
1380,Valparaíso,Organic,Sí,Tecnología,Mobile,29,14,2,58276.0,107641,0,4.7,144,0
1381,RM,Ads,No,Moda,Mobile,14,12,1,28347.0,37773,0,3.9,26,0
1382,RM,Ads,No,Hogar,Desktop,20,8,0,,0,0,,114,0
1383,Los Lagos,Referral,No,Tecnología,Mobile,31,10,0,,7346,0,4.0,149,0
1384,RM,Organic,No,Hogar,Mobile,17,22,0,,5245,0,4.1,207,0
1385,Biobío,Email,No,Deportes,Mobile,20,15,0,,160,0,4.4,144,0
1386,RM,Referral,No,Moda,Mobile,17,9,0,,499,0,,96,0
1387,Biobío,Referral,No,Deportes,Mobile,30,11,1,29493.0,34839,0,4.5,29,0
1388,RM,Ads,Sí,Moda,Desktop,15,24,0,,0,0,4.0,169,0
1389,Los Lagos,Ads,No,Hogar,Desktop,31,13,0,,0,0,3.6,148,0
1390,Valparaíso,Organic,No,Tecnología,Mobile,17,14,0,,16647,0,3.4,67,0
1391,RM,Email,No,Tecnología,Mobile,9,6,0,,9342,0,4.3,85,0
1392,RM,Ads,No,Deportes,Mobile,25,33,1,29840.0,37780,0,3.9,1,1
1393,RM,Ads,Sí,Belleza,Mobile,15,39,2,14974.0,71259,0,4.6,29,0
1394,Valparaíso,Ads,Sí,Hogar,Mobile,24,14,0,,0,0,3.9,53,0
1395,RM,Ads,Sí,Tecnología,Desktop,0,26,1,67538.0,63296,0,4.4,120,0
1396,Araucanía,Email,No,Tecnología,Mobile,18,4,0,,3280,0,3.5,202,0
1397,RM,Organic,No,Hogar,Desktop,13,28,0,,9207,0,4.3,62,0
1398,RM,Email,No,Moda,Mobile,7,7,0,,3427,0,4.2,93,0
1399,Valparaíso,Ads,No,Tecnología,Mobile,12,18,0,,3650,0,3.7,173,0
1400,Biobío,Email,Sí,Belleza,Mobile,12,16,0,,0,0,,54,0
1401,RM,Ads,Sí,Hogar,Mobile,18,20,2,31247.0,67691,0,5.0,14,0
1402,RM,Organic,Sí,Belleza,Mobile,4,31,1,27824.0,20551,0,4.5,12,1
1403,RM,Referral,No,Deportes,Desktop,21,22,0,,994,0,5.0,128,1
1404,Biobío,Organic,Sí,Deportes,Mobile,32,28,0,,0,0,,46,0
1405,Biobío,Email,No,Moda,Desktop,21,6,0,,11563,0,4.3,167,0
1406,Valparaíso,Ads,Sí,Moda,Mobile,26,26,1,27447.0,4602,1,4.0,14,0
1407,Araucanía,Ads,No,Moda,Mobile,29,47,2,32283.0,63352,0,4.2,68,0
1408,Araucanía,Organic,No,Moda,Mobile,30,18,1,31480.0,33474,0,3.8,5,0
1409,Valparaíso,Ads,No,Moda,Mobile,37,17,0,,0,0,4.4,78,0
1410,Araucanía,Organic,Sí,Belleza,Mobile,13,20,1,23368.0,65966,0,4.0,75,0
1411,RM,Organic,No,Deportes,Mobile,11,17,0,,0,0,,70,0
1412,RM,Organic,No,Deportes,Mobile,26,16,0,,0,0,,36,0
1413,RM,Organic,Sí,Belleza,Mobile,25,45,3,29354.0,96210,0,4.1,74,1
1414,RM,Referral,No,Tecnología,Mobile,26,25,0,,0,0,4.0,103,0
1415,Valparaíso,Referral,No,Tecnología,Mobile,37,14,0,,6468,0,,68,1
1416,Los Lagos,Organic,No,Hogar,Mobile,18,24,2,31564.0,64620,0,4.2,161,0
1417,RM,Ads,No,Hogar,Desktop,22,16,0,,0,0,3.9,146,0
1418,RM,Organic,Sí,Deportes,Mobile,8,21,0,,0,0,4.7,73,1
1419,Valparaíso,Ads,Sí,Hogar,Desktop,39,17,1,25628.0,19920,0,4.0,65,0
1420,Los Lagos,Email,No,Moda,Mobile,15,23,1,25058.0,32096,0,4.2,3,0
1421,RM,Referral,Sí,Moda,Mobile,15,19,2,43604.0,96433,0,4.2,6,0
1422,Valparaíso,Organic,No,Tecnología,Mobile,15,17,0,,5559,0,4.0,125,0
1423,RM,Email,No,Moda,Desktop,12,14,0,,0,0,,31,0
1424,RM,Organic,No,Deportes,Mobile,11,19,0,,5543,0,4.3,31,0
1425,Los Lagos,Referral,No,Tecnología,Desktop,13,23,1,55339.0,57870,0,3.4,19,0
1426,Los Lagos,Organic,No,Moda,Mobile,4,32,0,,0,0,,352,0
1427,RM,Ads,Sí,Moda,Mobile,10,22,1,31717.0,24390,0,4.0,7,0
1428,Los Lagos,Ads,Sí,Tecnología,Mobile,37,22,0,,0,0,,122,0
1429,Biobío,Ads,No,Tecnología,Mobile,25,23,0,,0,0,4.2,45,0
1430,Araucanía,Organic,No,Belleza,Mobile,27,7,0,,1039,0,4.5,60,0
1431,Valparaíso,Referral,Sí,Hogar,Mobile,30,20,3,33452.0,113207,1,4.7,7,0
1432,Valparaíso,Organic,Sí,Tecnología,Mobile,36,13,1,63181.0,65420,0,4.0,12,0
1433,Valparaíso,Ads,Sí,Tecnología,Desktop,0,69,7,53481.0,386121,2,3.0,95,0
1434,Biobío,Organic,No,Moda,Mobile,6,30,1,32831.0,32835,0,4.1,25,0
1435,RM,Organic,Sí,Moda,Desktop,10,35,0,,0,0,,135,0
1436,RM,Ads,No,Moda,Mobile,13,37,0,,0,0,4.3,48,0
1437,RM,Organic,No,Tecnología,Mobile,15,27,1,58187.0,141847,0,3.8,180,0
1438,Biobío,Organic,No,Belleza,Desktop,14,18,0,,0,0,,39,0
1439,RM,Organic,No,Hogar,Desktop,20,18,0,,0,0,3.8,293,0
1440,Biobío,Organic,No,Hogar,Desktop,18,31,0,,0,0,3.7,53,1
1441,Los Lagos,Email,No,Hogar,Mobile,11,33,1,38642.0,41473,0,3.7,20,0
1442,RM,Email,No,Hogar,Mobile,0,9,0,,0,0,4.2,46,0
1443,Biobío,Organic,Sí,Deportes,Mobile,8,20,0,,13174,0,,32,0
1444,RM,Organic,No,Belleza,Mobile,13,17,0,,8952,0,4.3,211,0
1445,Araucanía,Organic,No,Hogar,Mobile,16,27,0,,0,0,,99,0
1446,RM,Organic,No,Deportes,Desktop,7,10,0,,0,0,4.7,65,0
1447,Biobío,Ads,Sí,Deportes,Desktop,13,17,1,44253.0,45200,0,3.7,16,0
1448,Araucanía,Ads,No,Belleza,Mobile,7,8,0,,0,0,,54,0
1449,Los Lagos,Organic,No,Tecnología,Mobile,17,12,1,67810.0,74930,0,4.3,4,0
1450,Biobío,Organic,No,Moda,Desktop,7,13,0,,108,0,,107,0
1451,Valparaíso,Organic,Sí,Tecnología,Mobile,10,42,2,50738.0,110684,1,4.3,9,0
1452,Valparaíso,Email,Sí,Deportes,Mobile,5,30,2,28317.0,60580,0,3.7,24,0
1453,Araucanía,Referral,No,Tecnología,Mobile,16,27,3,71444.0,599582,0,4.1,31,0
1454,Valparaíso,Organic,No,Moda,Mobile,9,8,0,,0,0,4.4,47,0
1455,RM,Organic,Sí,Hogar,Desktop,27,20,0,,0,0,,59,0
1456,Los Lagos,Email,No,Hogar,Mobile,22,24,1,37351.0,36003,0,4.1,25,0
1457,Biobío,Referral,No,Moda,Mobile,17,17,0,,0,0,,69,0
1458,Biobío,Organic,No,Deportes,Mobile,10,21,0,,5747,0,4.3,96,0
1459,RM,Organic,No,Moda,Desktop,22,7,0,,4022,0,,266,0
1460,Biobío,Organic,No,Deportes,Desktop,25,17,0,,0,0,3.6,114,1
1461,RM,Ads,No,Tecnología,Mobile,19,28,0,,5302,0,3.2,120,0
1462,Biobío,Organic,Sí,Hogar,Mobile,34,13,1,35589.0,26220,0,4.7,48,1
1463,RM,Organic,Sí,Hogar,Mobile,23,11,0,,5593,0,4.5,118,0
1464,Biobío,Ads,No,Tecnología,Mobile,27,11,0,,6952,0,4.1,70,0
1465,Los Lagos,Organic,Sí,Moda,Mobile,19,37,3,24133.0,74603,0,4.2,2,1
1466,RM,Email,No,Moda,Mobile,25,7,0,,4206,0,4.2,41,0
1467,Los Lagos,Organic,No,Moda,Mobile,10,16,0,,5257,0,4.4,57,0
1468,RM,Organic,No,Deportes,Mobile,13,4,0,,8382,0,,35,0
1469,Araucanía,Ads,Sí,Moda,Mobile,21,23,1,28304.0,34239,0,3.6,7,0
1470,Araucanía,Organic,Sí,Tecnología,Desktop,21,26,1,66425.0,76085,0,3.6,49,0
1471,Valparaíso,Referral,No,Tecnología,Mobile,23,16,2,41341.0,70099,0,4.0,13,1
1472,Biobío,Ads,Sí,Moda,Mobile,29,34,0,,1060,0,,237,0
1473,Araucanía,Organic,No,Tecnología,Desktop,4,20,0,,0,0,4.5,119,0
1474,RM,Ads,Sí,Tecnología,Mobile,8,14,2,70504.0,142225,0,3.2,28,0
1475,RM,Organic,Sí,Hogar,Mobile,20,21,3,28958.0,94082,0,3.8,78,0
1476,Biobío,Referral,Sí,Moda,Mobile,11,19,0,,1032,0,4.3,297,0
1477,Araucanía,Organic,No,Hogar,Mobile,52,3,0,,708,0,,42,0
1478,Biobío,Ads,No,Deportes,Desktop,23,38,0,,3736,0,4.0,95,0
1479,Araucanía,Organic,No,Moda,Mobile,17,16,1,22407.0,10354,0,3.7,13,0
1480,RM,Ads,No,Hogar,Desktop,13,20,1,31840.0,44288,0,3.9,149,0
1481,Araucanía,Email,No,Deportes,Mobile,13,23,0,,0,0,4.1,57,0
1482,RM,Email,No,Moda,Mobile,18,23,0,,11816,0,,34,0
1483,Valparaíso,Organic,No,Moda,Mobile,19,25,0,,0,0,3.8,127,0
1484,RM,Organic,No,Moda,Mobile,13,13,0,,0,0,,62,0
1485,RM,Email,No,Tecnología,Mobile,15,12,0,,0,0,,116,0
1486,RM,Referral,No,Moda,Mobile,31,29,2,25414.0,51114,0,3.8,85,0
1487,RM,Organic,Sí,Hogar,Mobile,32,45,1,36017.0,31955,0,3.8,0,1
1488,Biobío,Ads,No,Belleza,Mobile,21,9,0,,0,0,3.9,68,0
1489,RM,Organic,No,Deportes,Desktop,5,29,2,38786.0,80536,0,4.4,10,1
1490,RM,Email,Sí,Moda,Mobile,23,19,1,26015.0,37614,0,4.2,13,0
1491,RM,Organic,No,Tecnología,Desktop,34,15,0,,13274,0,,318,0
1492,RM,Organic,No,Tecnología,Mobile,32,2,0,,0,0,,142,0
1493,RM,Email,No,Hogar,Mobile,25,16,1,41916.0,33281,1,3.7,0,0
1494,RM,Organic,No,Hogar,Desktop,32,11,0,,0,0,4.1,90,0
1495,Valparaíso,Ads,Sí,Tecnología,Mobile,19,10,1,68841.0,82533,0,4.6,36,1
1496,Biobío,Ads,No,Hogar,Mobile,24,32,0,,8230,0,3.9,118,0
1497,Valparaíso,Organic,No,Tecnología,Mobile,11,18,1,45919.0,49005,0,4.2,0,0
1498,Valparaíso,Organic,No,Belleza,Mobile,21,20,1,23703.0,19967,0,3.8,0,0
1499,RM,Ads,No,Tecnología,Mobile,31,37,1,79740.0,233312,0,4.0,30,0
1500,Araucanía,Organic,Sí,Belleza,Desktop,12,26,0,,18101,0,,116,0
1501,Valparaíso,Ads,No,Belleza,Mobile,9,9,0,,0,0,4.3,60,0
1502,Valparaíso,Email,No,Moda,Desktop,19,27,2,29904.0,44046,0,4.0,13,0
1503,RM,Email,No,Deportes,Mobile,16,5,0,,0,0,,254,0
1504,RM,Organic,No,Hogar,Mobile,24,23,0,,500,0,4.2,93,0
1505,RM,Organic,No,Moda,Mobile,13,42,2,37088.0,72930,0,3.8,45,0
1506,RM,Organic,Sí,Hogar,Desktop,35,26,2,53661.0,118207,0,4.1,4,1
1507,Valparaíso,Organic,Sí,Hogar,Desktop,5,20,0,,0,0,4.4,313,0
1508,Valparaíso,Organic,Sí,Moda,Mobile,31,47,2,33057.0,64718,0,4.9,35,1
1509,Valparaíso,Ads,Sí,Hogar,Mobile,10,28,1,35761.0,30581,0,3.8,0,1
1510,Biobío,Organic,Sí,Moda,Mobile,0,13,0,,6232,0,4.4,240,0
1511,Araucanía,Organic,No,Tecnología,Mobile,20,11,0,,0,0,4.5,132,0
1512,Biobío,Organic,Sí,Hogar,Mobile,15,15,1,36257.0,34378,0,4.3,0,0
1513,Los Lagos,Ads,Sí,Tecnología,Desktop,7,56,6,55415.0,320303,0,3.9,19,0
1514,RM,Organic,Sí,Tecnología,Mobile,1,29,0,,0,0,4.2,232,0
1515,RM,Ads,No,Tecnología,Desktop,18,24,1,57910.0,71212,0,3.8,1,1
1516,RM,Organic,No,Tecnología,Mobile,28,21,0,,14207,0,3.9,62,0
1517,Biobío,Email,Sí,Tecnología,Mobile,24,25,0,,5391,0,4.4,33,1
1518,Araucanía,Email,Sí,Deportes,Mobile,19,18,1,42179.0,-45708,0,4.2,34,0
1519,RM,Organic,Sí,Tecnología,Mobile,23,14,0,,0,0,4.3,177,0
1520,Los Lagos,Organic,No,Moda,Desktop,18,20,0,,1592,0,3.7,188,0
1521,RM,Organic,No,Tecnología,Mobile,4,41,1,75095.0,76421,0,3.9,38,0
1522,Los Lagos,Organic,No,Belleza,Mobile,4,19,0,,139,0,4.3,49,0
1523,RM,Ads,Sí,Hogar,Mobile,16,40,1,36794.0,43247,0,3.7,4,1
1524,RM,Email,No,Hogar,Mobile,16,4,0,,0,0,,106,0
1525,Valparaíso,Ads,No,Hogar,Mobile,27,25,1,36670.0,57166,0,4.0,13,0
1526,RM,Email,Sí,Hogar,Desktop,26,16,0,,12998,0,,63,1
1527,RM,Organic,No,Moda,Mobile,24,8,0,,0,0,,124,0
1528,RM,Organic,Sí,Tecnología,Desktop,15,41,3,47732.0,144056,1,3.3,19,0
1529,Araucanía,Ads,No,Belleza,Mobile,4,16,0,,0,0,,97,0
1530,Valparaíso,Organic,Sí,Hogar,Mobile,22,28,1,30556.0,35645,0,4.7,9,0
1531,RM,Ads,No,Hogar,Desktop,23,18,1,27466.0,26752,1,4.1,7,0
1532,Valparaíso,Organic,Sí,Moda,Mobile,0,19,1,37093.0,22039,0,3.7,24,0
1533,Biobío,Organic,Sí,Hogar,Desktop,10,32,1,42258.0,34891,0,5.0,9,1
1534,RM,Referral,No,Deportes,Mobile,11,13,1,48930.0,59542,0,3.9,26,0
1535,RM,Organic,No,Hogar,Mobile,19,26,0,,0,0,3.2,139,0
1536,RM,Referral,No,Moda,Desktop,10,9,0,,0,0,,46,0
1537,RM,Referral,No,Tecnología,Desktop,18,11,0,,5353,0,,117,0
1538,Biobío,Email,Sí,Deportes,Mobile,16,27,0,,7520,0,4.9,211,0
1539,RM,Ads,No,Deportes,Mobile,16,11,0,,0,0,4.4,31,0
1540,Valparaíso,Ads,No,Tecnología,Mobile,11,28,1,47662.0,30334,1,4.7,0,1
1541,Biobío,Email,No,Tecnología,Desktop,12,4,0,,0,0,3.7,32,0
1542,RM,Organic,Sí,Hogar,Mobile,7,15,0,,0,0,4.7,31,1
1543,Valparaíso,Ads,Sí,Belleza,Desktop,22,20,3,11807.0,24223,0,4.0,5,0
1544,RM,Ads,No,Tecnología,Mobile,24,28,1,65497.0,66113,0,4.2,51,0
1545,Los Lagos,Organic,No,Hogar,Mobile,10,17,0,,370,0,,39,0
